,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_normalize,param_tol,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
22,0.002806854248046875,0.000570294159303586,0.0019823551177978516,0.0002840020898287546,0.001,False,5e-05,"{'alpha': 0.001, 'normalize': False, 'tol': 5e-05}",-0.015975527976745008,-0.01989829701957663,-0.020282409333097086,-0.01721403603046293,-0.01973112581817584,-0.0186202792356115,0.0017089303801147598,10,0.8930846842378468,0.8899879242178635,0.8791346663834356,0.8813427193461365,0.8714407148925383,0.8829981418155641,0.007769638075432243,10
23,0.0022985458374023436,0.00010868785231582843,0.0014908790588378906,8.803831938890847e-05,0.001,False,0.0001,"{'alpha': 0.001, 'normalize': False, 'tol': 0.0001}",-0.015975446273283303,-0.019898235735941,-0.020282409333097086,-0.01721397501794296,-0.01973112581817584,-0.018620238435688042,0.0017089565442470237,9,0.8930852310336347,0.8899882630378119,0.8791346663834356,0.8813431399087339,0.8714407148925383,0.8829984030512307,0.0077698230875762955,9
24,0.002307605743408203,0.00017526625704747137,0.0014545917510986328,0.00010956831830673013,0.001,False,0.0002,"{'alpha': 0.001, 'normalize': False, 'tol': 0.0002}",-0.015975446273283303,-0.0198981637043069,-0.020282409333097086,-0.01721397501794296,-0.01973112581817584,-0.01862022402936122,0.0017089457710709648,8,0.8930852310336347,0.8899886612804143,0.8791346663834356,0.8813431399087339,0.8714407148925383,0.8829984826997513,0.007769894741991163,8
25,0.002297496795654297,0.00018845872556439287,0.001434659957885742,8.380928200072927e-05,0.001,False,0.0005,"{'alpha': 0.001, 'normalize': False, 'tol': 0.0005}",-0.015975446273283303,-0.0198981637043069,-0.020282409333097086,-0.017213879523166387,-0.019735227288254727,-0.01862102522442168,0.0017094954286970302,14,0.8930852310336347,0.8899886612804143,0.8791346663834356,0.8813437981593897,0.8714139915283425,0.8829932696770433,0.007777820334996394,14
26,0.0022113800048828127,0.00019789462478577002,0.0014368534088134766,7.991193280156237e-05,0.001,False,0.001,"{'alpha': 0.001, 'normalize': False, 'tol': 0.001}",-0.015975412561415818,-0.0198981637043069,-0.02028034868482372,-0.01721402755673508,-0.019735227288254727,-0.018620635959107252,0.0017090811170912292,13,0.8930854566483977,0.8899886612804143,0.8791469460360615,0.8813427777560006,0.8714139915283425,0.8829955666498434,0.007776705301687219,13
27,0.0022772789001464845,9.275268433148401e-05,0.0014687538146972655,5.618865844681145e-05,0.001,False,2e-05,"{'alpha': 0.001, 'normalize': False, 'tol': 2e-05}",-0.015975989349300904,-0.019898408518455955,-0.020282061357838634,-0.017213886384947218,-0.019731246743016323,-0.018620318470711807,0.0017087769271309015,11,0.8930815965281592,0.8899873077719863,0.879136740010144,0.8813437508607636,0.871439926999785,0.8829978644341676,0.007768709833487009,11
28,0.002033376693725586,7.37449284649745e-05,0.0015239715576171875,0.00012534787356519432,0.01,True,1e-05,"{'alpha': 0.01, 'normalize': True, 'tol': 1e-05}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
29,0.0020132064819335938,9.405508693508925e-05,0.0014853954315185546,0.00010141950841569093,0.01,True,5e-05,"{'alpha': 0.01, 'normalize': True, 'tol': 5e-05}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
30,0.002125406265258789,0.0001980206374370269,0.0014850616455078125,0.0001453730496726297,0.01,True,0.0001,"{'alpha': 0.01, 'normalize': True, 'tol': 0.0001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
31,0.0022719383239746095,0.0003608262537157315,0.001971721649169922,0.0005746740262115624,0.01,True,0.0002,"{'alpha': 0.01, 'normalize': True, 'tol': 0.0002}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
32,0.002681446075439453,0.0005431099330984637,0.001911497116088867,0.00034601561479001287,0.01,True,0.0005,"{'alpha': 0.01, 'normalize': True, 'tol': 0.0005}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
33,0.0027164459228515626,0.00038699128452154814,0.0019229888916015626,0.0003476191155369282,0.01,True,0.001,"{'alpha': 0.01, 'normalize': True, 'tol': 0.001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
34,0.002639007568359375,0.0006733674024298202,0.0017097949981689452,0.00025891882716321197,0.01,True,2e-05,"{'alpha': 0.01, 'normalize': True, 'tol': 2e-05}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
35,0.0028235912322998047,0.0010360856535457064,0.0020658493041992186,0.0006325588349998135,0.01,False,1e-05,"{'alpha': 0.01, 'normalize': False, 'tol': 1e-05}",-0.01943962464292047,-0.022841669272099872,-0.022634241098314863,-0.019445798473673608,-0.021240887881554996,-0.02112044427371276,0.0014763669036363342,27,0.8699014135857658,0.8737148486385287,0.8651198160643846,0.8659590602142415,0.8616037733343633,0.8672597823674568,0.004169121445534026,27
36,0.0028571605682373045,0.00029631212737045475,0.0020056724548339843,0.0002552508283458485,0.01,False,5e-05,"{'alpha': 0.01, 'normalize': False, 'tol': 5e-05}",-0.019439599203023843,-0.02284154299177199,-0.022634225917362322,-0.019445748595614595,-0.021240767985035974,-0.021120376938561745,0.0014763494979639397,25,0.8699015838408325,0.8737155468068688,0.8651199065295193,0.8659594040263978,0.861604554527029,0.8672601991461295,0.004169116525409621,25
37,0.003012228012084961,0.000659186755165649,0.0022054195404052736,0.0006894762314804344,0.01,False,0.0001,"{'alpha': 0.01, 'normalize': False, 'tol': 0.0001}",-0.019439599203023843,-0.02284154299177199,-0.022634225917362322,-0.01944568622786646,-0.021240767985035974,-0.021120364465012118,0.0014763636468974098,24,0.8699015838408325,0.8737155468068688,0.8651199065295193,0.8659598339306562,0.861604554527029,0.8672602851269812,0.004169089702209572,24
38,0.0026008129119873048,0.000572964969704215,0.00168914794921875,0.00028983127431066175,0.01,False,0.0002,"{'alpha': 0.01, 'normalize': False, 'tol': 0.0002}",-0.019439599203023843,-0.02284154299177199,-0.022634225917362322,-0.01944568622786646,-0.021244509667088247,-0.02112111280142257,0.0014764254341434633,28,0.8699015838408325,0.8737155468068688,0.8651199065295193,0.8659598339306562,0.8615801753824138,0.8672554092980581,0.004175710333533795,28
39,0.0025012016296386717,0.00042910960821295895,0.0018860340118408204,0.0003859132589870114,0.01,False,0.0005,"{'alpha': 0.01, 'normalize': False, 'tol': 0.0005}",-0.019436183599915155,-0.022843541635147516,-0.022631910702424176,-0.01944852010471837,-0.02123974419519802,-0.021119980047480648,0.0014764749317215122,22,0.8699244425710988,0.8737044968709736,0.8651337031757311,0.8659402998643652,0.8616112250886017,0.8672628335141541,0.004166585139492385,22
40,0.0025465011596679686,0.0005527198306632131,0.0018059253692626954,0.0005626466027791514,0.01,False,0.001,"{'alpha': 0.01, 'normalize': False, 'tol': 0.001}",-0.019436183599915155,-0.022843541635147516,-0.022631910702424176,-0.01944852010471837,-0.02123974419519802,-0.021119980047480648,0.0014764749317215122,22,0.8699244425710988,0.8737044968709736,0.8651337031757311,0.8659402998643652,0.8616112250886017,0.8672628335141541,0.004166585139492385,22
41,0.002737617492675781,0.0007876115464393855,0.0020044326782226564,0.0005008033961251843,0.01,False,2e-05,"{'alpha': 0.01, 'normalize': False, 'tol': 2e-05}",-0.019439595116073353,-0.022841607207299598,-0.022634222453238862,-0.019445798473673608,-0.021240887881554996,-0.021120422226368084,0.0014763553317090105,26,0.8699016111925171,0.8737151917773162,0.8651199271726505,0.8659590602142415,0.8616037733343633,0.8672599127382178,0.004169241337746636,26
42,0.002286863327026367,0.000448101142724424,0.00167236328125,0.0003745620861740263,0.1,True,1e-05,"{'alpha': 0.1, 'normalize': True, 'tol': 1e-05}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
43,0.003298234939575195,0.0008479495367829028,0.0022477626800537108,0.0005673641952518559,0.1,True,5e-05,"{'alpha': 0.1, 'normalize': True, 'tol': 5e-05}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
44,0.0024592399597167967,0.0006062924069378664,0.0016405582427978516,0.00023781423267422826,0.1,True,0.0001,"{'alpha': 0.1, 'normalize': True, 'tol': 0.0001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
45,0.002477407455444336,0.0004961512742916697,0.0015808582305908204,0.00014431857671705464,0.1,True,0.0002,"{'alpha': 0.1, 'normalize': True, 'tol': 0.0002}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
46,0.0022684574127197266,0.0002568960621296079,0.001494598388671875,0.0001219731741590992,0.1,True,0.0005,"{'alpha': 0.1, 'normalize': True, 'tol': 0.0005}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
47,0.002746438980102539,0.0003248227391579469,0.001924896240234375,0.0003919145924256881,0.1,True,0.001,"{'alpha': 0.1, 'normalize': True, 'tol': 0.001}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
48,0.0026401996612548826,0.0006053935414817132,0.0017787933349609375,0.0002859150114608215,0.1,True,2e-05,"{'alpha': 0.1, 'normalize': True, 'tol': 2e-05}",-0.14959913306333014,-0.18087997415429805,-0.16808681125671734,-0.14697250562176317,-0.15360115997588267,-0.15982791681439826,0.012806721440990593,71,-0.001183721282503658,-3.4395132217035496e-05,-0.001649665256284072,-0.0130894240665822,-0.0007971922203249271,-0.0033508795915823788,0.004897965745125513,71
49,0.002722501754760742,0.0005585812413315736,0.009717941284179688,0.014927006288464665,0.1,False,1e-05,"{'alpha': 0.1, 'normalize': False, 'tol': 1e-05}",-0.04740971531524136,-0.05511789167518165,-0.04602052696204523,-0.044636336628398554,-0.051952796528334386,-0.04902745342184024,0.003913864085996862,42,0.682713166632031,0.6952687121940104,0.7257581062915891,0.6923193193447859,0.6614985661454988,0.6915115741215832,0.020812429587325213,42
50,0.00486297607421875,0.0048529957679960024,0.0019498348236083984,0.00038382623110646505,0.1,False,5e-05,"{'alpha': 0.1, 'normalize': False, 'tol': 5e-05}",-0.04740950252673971,-0.05511778493068378,-0.046020493190424505,-0.04463620246096581,-0.051952656940612296,-0.04902732800988522,0.00391386288387473,40,0.6827145907070211,0.6952693023542527,0.7257583075407671,0.6923202441681506,0.6614994756373305,0.6915123840815044,0.02081214159063816,40
51,0.0019275188446044923,0.00015423766493330744,0.0014700889587402344,0.00010446151626958978,0.1,False,0.0001,"{'alpha': 0.1, 'normalize': False, 'tol': 0.0001}",-0.04740761140430545,-0.05511448194155876,-0.04602033242533154,-0.044635883205995854,-0.05195226561772939,-0.0490261149189842,0.003913029195731749,39,0.6827272469367556,0.6952875636501601,0.7257592655594263,0.692322444809912,0.6615020253240811,0.691519709256067,0.020811328978383475,39
52,0.0019661426544189454,0.0001318917788132107,0.0014487743377685548,6.351206032208587e-05,0.1,False,0.0002,"{'alpha': 0.1, 'normalize': False, 'tol': 0.0002}",-0.04740761140430545,-0.05511448194155876,-0.0460176768423271,-0.04463318409317719,-0.051948286331883246,-0.04902424812265035,0.003913447990499639,36,0.6827272469367556,0.6952875636501601,0.7257750905001672,0.6923410499404388,0.661527952589881,0.6915317807234805,0.020809202792957452,36
53,0.0019063949584960938,0.00010368374185197113,0.0015650272369384765,0.00011125341563913802,0.1,False,0.0005,"{'alpha': 0.1, 'normalize': False, 'tol': 0.0005}",-0.04740761140430545,-0.05511448194155876,-0.0460176768423271,-0.04463318409317719,-0.051948286331883246,-0.04902424812265035,0.003913447990499639,36,0.6827272469367556,0.6952875636501601,0.7257750905001672,0.6923410499404388,0.661527952589881,0.6915317807234805,0.020809202792957452,36
54,0.0020923614501953125,0.0002851267315044658,0.0016664028167724609,0.0002801557131634834,0.1,False,0.001,"{'alpha': 0.1, 'normalize': False, 'tol': 0.001}",-0.047407443348284825,-0.0551147770887844,-0.0460176768423271,-0.04463318409317719,-0.051948286331883246,-0.04902427354089135,0.003913553740174019,38,0.682728371642151,0.6952859318643384,0.7257750905001672,0.6923410499404388,0.661527952589881,0.6915316793073952,0.020809048733608344,38
55,0.001934957504272461,3.3869673194366846e-05,0.0016206741333007813,0.0002108933074431595,0.1,False,2e-05,"{'alpha': 0.1, 'normalize': False, 'tol': 2e-05}",-0.04740966393820525,-0.05511789167518165,-0.04602052696204523,-0.044636315051515836,-0.051952780901087556,-0.0490274357056071,0.003913870838756565,41,0.682713510469934,0.6952687121940104,0.7257581062915891,0.6923194680754046,0.6614986679657243,0.6915116929993326,0.020812372304354714,41
